,Unnamed: 0,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Location,Address,Link,Website Location
244,244,7 9 4 7 - 2 1 - L O T   8 2 1 1,SOLIDPRENEUR SDN. BHD.,7947,7947/02-2029/0108(R),25 Feb 2024,24 Feb 2029,0164755728,-,-,"7947-21,",SIAP DENGAN: CCC PENUH,7947-21/07-2018/0523(P),19 Jul 2016,18 Jul 2018,"RM 318,888.00",82.00mps - 117.00mps,RUMAH SESEBUAH,1.0,0,0,117,1,0,"420,888.00","420,888.00",100.0,"[""6.430847, 100.202728""]",,https://teduh.kpkt.gov.my/project-swasta/7947-21,"(76, '7947-21')"
245,245,7 9 4 7 - 3 - T A M A N   B U K I T   K A Y A N G A N,SOLIDPRENEUR SDN. BHD.,7947,7947/02-2029/0108(R),25 Feb 2024,24 Feb 2029,0164755728,-,-,"7947-3,",-,7947-3/323/2006(02),17 Feb 2005,16 Feb 2006,"RM 145,000.00",0.00mps,RUMAH SESEBUAH,2.0,0,0,0,1,1,"250,000.00","250,000.00",0.0,,,https://teduh.kpkt.gov.my/project-swasta/7947-3,"(77, '7947-3')"
246,246,7 9 4 7 - 3 - T A M A N   B U K I T   K A Y A N G A N,SOLIDPRENEUR SDN. BHD.,7947,7947/02-2029/0108(R),25 Feb 2024,24 Feb 2029,0164755728,-,-,"7947-3,",-,7947-3/323/2006(02),17 Feb 2005,16 Feb 2006,"RM 145,000.00",0.00mps,RUMAH BERKEMBAR,1.5,0,0,0,48,48,"145,000.00","184,760.00",0.0,,,https://teduh.kpkt.gov.my/project-swasta/7947-3,"(77, '7947-3')"
247,247,7 9 4 7 - 9 - T A M A N   B U K I T   K A Y A N G A N,SOLIDPRENEUR SDN. BHD.,7947,7947/02-2029/0108(R),25 Feb 2024,24 Feb 2029,0164755728,-,-,"7947-9,",SIAP DENGAN: CCC PENUH,7947-9/1608/2009(08),13 Aug 2008,12 Aug 2009,"RM 155,000.00",0.00mps,RUMAH BERKEMBAR,1.0,0,0,0,28,28,"155,000.00","189,112.00",95.0,,,https://teduh.kpkt.gov.my/project-swasta/7947-9,"(78, '7947-9')"
248,248,7 9 4 7 - 9 - T A M A N   B U K I T   K A Y A N G A N,SOLIDPRENEUR SDN. BHD.,7947,7947/02-2029/0108(R),25 Feb 2024,24 Feb 2029,0164755728,-,-,"7947-9,",SIAP DENGAN: CCC PENUH,7947-9/1608/2009(08),13 Aug 2008,12 Aug 2009,"RM 155,000.00",0.00mps,RUMAH SESEBUAH,1.0,0,0,0,1,1,"230,000.00","230,000.00",95.0,,,https://teduh.kpkt.gov.my/project-swasta/7947-9,"(78, '7947-9')"
249,249,7 9 7 4 - 3 - T A M A N   H I J R A H,GIAT HADAPAN SDN. BHD.,7974,7974/08-2023/0368(R),17 Aug 2021,16 Aug 2023,-,-,-,"7974-3,",SIAP DENGAN: CCC PENUH,7974-3/1027/2013(04),06 May 2012,18 Apr 2013,"RM 225,000.00",0.00mps,RUMAH TERES,2.0,0,0,0,61,61,"225,000.00","337,920.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/7974-3,"(79, '7974-3')"
250,250,7 9 7 4 - 5 - T A M A N   E M A S,GIAT HADAPAN SDN. BHD.,7974,7974/08-2023/0368(R),17 Aug 2021,16 Aug 2023,-,-,-,"7974-5,",SIAP DENGAN: CCC PENUH,7974-5/05-2018/01494(P),01 Jun 2017,31 May 2018,"RM 230,940.00",0.00mps - 138.00mps,RUMAH TERES,1.0,0,0,110,13,1,"230,940.00","340,020.00",100.0,"[""6.515380, 100.251320""]",,https://teduh.kpkt.gov.my/project-swasta/7974-5,"(80, '7974-5')"
251,251,7 9 7 4 - 5 - T A M A N   E M A S,GIAT HADAPAN SDN. BHD.,7974,7974/08-2023/0368(R),17 Aug 2021,16 Aug 2023,-,-,-,"7974-5,",SIAP DENGAN: CCC PENUH,7974-5/05-2018/01494(P),01 Jun 2017,31 May 2018,"RM 230,940.00",0.00mps - 138.00mps,RUMAH BERKEMBAR,1.0,0,0,138,4,0,"341,240.00","365,600.00",100.0,"[""6.515380, 100.251320""]",,https://teduh.kpkt.gov.my/project-swasta/7974-5,"(80, '7974-5')"
252,252,7 9 7 4 - 5 - T A M A N   E M A S,GIAT HADAPAN SDN. BHD.,7974,7974/08-2023/0368(R),17 Aug 2021,16 Aug 2023,-,-,-,"7974-5,",SIAP DENGAN: CCC PENUH,7974-5/05-2018/01494(P),01 Jun 2017,31 May 2018,"RM 230,940.00",0.00mps - 138.00mps,RUMAH SESEBUAH,1.0,0,0,0,2,2,"468,100.00","477,340.00",100.0,"[""6.515380, 100.251320""]",,https://teduh.kpkt.gov.my/project-swasta/7974-5,"(80, '7974-5')"
253,253,7 9 7 4 - 6 - T A M A N   M A S   M U D A,GIAT HADAPAN SDN. BHD.,7974,7974/08-2023/0368(R),17 Aug 2021,16 Aug 2023,-,-,-,"7974-6,",SIAP DENGAN: CCC PENUH,7974-6/08-2021/02938(P),17 Aug 2020,16 Aug 2021,"RM 341,642.00",153.82mps,RUMAH BERKEMBAR,1.0,0,0,154,16,13,"341,642.00","406,701.00",100.0,"[""6.448745, 100.174035""]",,https://teduh.kpkt.gov.my/project-swasta/7974-6,"(81, '7974-6')"
254,254,8 3 1 1 - 3 0 - T A M A N   S A U J A N A   I D A M A N,SYARIKAT PERUMAHAN NEGARA BERHAD,8311,8311-30/01-2023/01090(L),23 Jan 2022,22 Jan 2023,-,-,-,"8311-30,",SAKIT,8311-30/01-2022/0885(P),23 Jan 2021,22 Jan 2022,"RM 42,000.00",57.14mps - 98.48mps,RUMAH TERES,2.0,0,0,79,62,12,"318,000.00","374,670.02",100.0,"[""6.441772, 100.242352""]",,https://teduh.kpkt.gov.my/project-swasta/8311-30,"(162, '8311-30')"
255,255,8 3 1 1 - 3 0 - T A M A N   S A U J A N A   I D A M A N,SYARIKAT PERUMAHAN NEGARA BERHAD,8311,8311-30/01-2023/01090(L),23 Jan 2022,22 Jan 2023,-,-,-,"8311-30,",SAKIT,8311-30/01-2022/0885(P),23 Jan 2021,22 Jan 2022,"RM 42,000.00",57.14mps - 98.48mps,RUMAH BERKEMBAR,2.0,0,0,98,18,0,"408,800.00","489,346.26",100.0,"[""6.441772, 100.242352""]",,https://teduh.kpkt.gov.my/project-swasta/8311-30,"(162, '8311-30')"
256,256,8 3 1 1 - 3 0 - T A M A N   S A U J A N A   I D A M A N,SYARIKAT PERUMAHAN NEGARA BERHAD,8311,8311-30/01-2023/01090(L),23 Jan 2022,22 Jan 2023,-,-,-,"8311-30,",SAKIT,8311-30/01-2022/0885(P),23 Jan 2021,22 Jan 2022,"RM 42,000.00",57.14mps - 98.48mps,RUMAH TERES,1.0,0,0,57,120,28,"42,000.00","84,872.61",97.5,"[""6.441772, 100.242352""]",,https://teduh.kpkt.gov.my/project-swasta/8311-30,"(162, '8311-30')"
257,257,8 3 1 1 - 3 0 - T A M A N   S A U J A N A   I D A M A N,SYARIKAT PERUMAHAN NEGARA BERHAD,8311,8311-30/01-2023/01090(L),23 Jan 2022,22 Jan 2023,-,-,-,"8311-30,",SAKIT,8311-30/01-2022/0885(P),23 Jan 2021,22 Jan 2022,"RM 42,000.00",57.14mps - 98.48mps,RUMAH BERKEMBAR,1.0,0,0,98,18,1,"268,000.00","348,546.26",100.0,"[""6.441772, 100.242352""]",,https://teduh.kpkt.gov.my/project-swasta/8311-30,"(162, '8311-30')"
258,258,8 3 1 1 - 3 0 - T A M A N   S A U J A N A   I D A M A N,SYARIKAT PERUMAHAN NEGARA BERHAD,8311,8311-30/01-2023/01090(L),23 Jan 2022,22 Jan 2023,-,-,-,"8311-30,",SAKIT,8311-30/01-2022/0885(P),23 Jan 2021,22 Jan 2022,"RM 42,000.00",57.14mps - 98.48mps,RUMAH TERES,1.0,0,0,79,248,32,"178,000.00","279,982.57",100.0,"[""6.441772, 100.242352""]",,https://teduh.kpkt.gov.my/project-swasta/8311-30,"(162, '8311-30')"
259,259,8 3 4 6 - 2 0 - T A M A N   E N Y U M   S E T I A,ENCOMAS SDN. BHD.,8346,8346/04-2028/0563(A),09 Apr 2023,08 Apr 2028,047317199,encomas@yahoo.com,www.encomas.com,"8346-20,",SIAP DENGAN: CCC PENUH,8346-20/10-2015/0681(P),10 Oct 2013,09 Oct 2015,"RM 288,000.00",100.79mps,RUMAH BERKEMBAR,1.0,0,0,101,16,1,"288,000.00","480,000.00",100.0,"[""6.459769, 100.271751""]",,https://teduh.kpkt.gov.my/project-swasta/8346-20,"(82, '8346-20')"
260,260,8 3 4 6 - 2 1 - T A M A N   D E S A   H A L B A N,ENCOMAS SDN. BHD.,8346,8346/04-2028/0563(A),09 Apr 2023,08 Apr 2028,047317199,encomas@yahoo.com,www.encomas.com,"8346-21,",SIAP DENGAN: CCC PENUH,8346-21/09-2017/02667(P),26 Sep 2016,25 Sep 2017,"RM 300,000.00",85.28mps - 89.18mps,RUMAH BERKEMBAR,1.0,0,0,89,4,0,"335,000.00","440,000.00",100.0,"[""6.453832, 100.246587""]",,https://teduh.kpkt.gov.my/project-swasta/8346-21,"(83, '8346-21')"
261,261,8 3 4 6 - 2 1 - T A M A N   D E S A   H A L B A N,ENCOMAS SDN. BHD.,8346,8346/04-2028/0563(A),09 Apr 2023,08 Apr 2028,047317199,encomas@yahoo.com,www.encomas.com,"8346-21,",SIAP DENGAN: CCC PENUH,8346-21/09-2017/02667(P),26 Sep 2016,25 Sep 2017,"RM 300,000.00",85.28mps - 89.18mps,RUMAH BERKEMBAR,1.0,0,0,85,16,4,"300,000.00","528,000.00",100.0,"[""6.453832, 100.246587""]",,https://teduh.kpkt.gov.my/project-swasta/8346-21,"(83, '8346-21')"
262,262,8 3 4 6 - 2 4 - T A M A N   I N D A H   U T A M A   6,ENCOMAS SDN. BHD.,8346,8346/04-2028/0563(A),09 Apr 2023,08 Apr 2028,047317199,encomas@yahoo.com,www.encomas.com,"8346-24,",SIAP DENGAN: CCC PENUH,8346-24/01-2018/003(P),05 Jan 2016,04 Jan 2018,"RM 268,000.00",81.75mps - 98.10mps,RUMAH BERKEMBAR,1.0,0,0,82,2,0,"268,000.00","368,000.00",100.0,"[""6.457117, 100.200072""]",,https://teduh.kpkt.gov.my/project-swasta/8346-24,"(84, '8346-24')"
263,263,8 3 4 6 - 2 4 - T A M A N   I N D A H   U T A M A   6,ENCOMAS SDN. BHD.,8346,8346/04-2028/0563(A),09 Apr 2023,08 Apr 2028,047317199,encomas@yahoo.com,www.encomas.com,"8346-24,",SIAP DENGAN: CCC PENUH,8346-24/01-2018/003(P),05 Jan 2016,04 Jan 2018,"RM 268,000.00",81.75mps - 98.10mps,RUMAH BERKEMBAR,1.0,0,0,98,10,0,"288,000.00","388,000.00",100.0,"[""6.457117, 100.200072""]",,https://teduh.kpkt.gov.my/project-swasta/8346-24,"(84, '8346-24')"
264,264,8 3 4 6 - 2 6 - T A M A N   B I N T O N G   E M A S,ENCOMAS SDN. BHD.,8346,8346/04-2028/0563(A),09 Apr 2023,08 Apr 2028,047317199,encomas@yahoo.com,www.encomas.com,"8346-26,",SIAP DENGAN: CCC PENUH,8346-26/09-2018/0703(P),08 Sep 2016,07 Sep 2018,"RM 280,000.00",858.00mps - 880.00mps,RUMAH BERKEMBAR,1.0,0,0,880,10,1,"288,000.00","438,000.00",100.0,"[""6.456322, 100.178795""]",,https://teduh.kpkt.gov.my/project-swasta/8346-26,"(85, '8346-26')"
265,265,8 3 4 6 - 2 6 - T A M A N   B I N T O N G   E M A S,ENCOMAS SDN. BHD.,8346,8346/04-2028/0563(A),09 Apr 2023,08 Apr 2028,047317199,encomas@yahoo.com,www.encomas.com,"8346-26,",SIAP DENGAN: CCC PENUH,8346-26/09-2018/0703(P),08 Sep 2016,07 Sep 2018,"RM 280,000.00",858.00mps - 880.00mps,RUMAH BERKEMBAR,1.0,0,0,858,2,1,"280,000.00","375,000.00",100.0,"[""6.456322, 100.178795""]",,https://teduh.kpkt.gov.my/project-swasta/8346-26,"(85, '8346-26')"
266,266,8 3 4 6 - 2 7 - T A M A N   T O K   K A Y A M A N,ENCOMAS SDN. BHD.,8346,8346/04-2028/0563(A),09 Apr 2023,08 Apr 2028,047317199,encomas@yahoo.com,www.encomas.com,"8346-27,",SIAP DENGAN: CCC PENUH,8346-27/12-2022/03543(P),13 Dec 2021,12 Dec 2022,"RM 42,000.00",0.00mps - 81.75mps,RUMAH TERES,1.0,0,0,82,30,0,"185,000.00","299,000.00",100.0,"[""6.498314, 100.246437""]",,https://teduh.kpkt.gov.my/project-swasta/8346-27,"(86, '8346-27')"
267,267,8 3 4 6 - 2 7 - T A M A N   T O K   K A Y A M A N,ENCOMAS SDN. BHD.,8346,8346/04-2028/0563(A),09 Apr 2023,08 Apr 2028,047317199,encomas@yahoo.com,www.encomas.com,"8346-27,",SIAP DENGAN: CCC PENUH,8346-27/12-2022/03543(P),13 Dec 2021,12 Dec 2022,"RM 42,000.00",0.00mps - 81.75mps,RUMAH BERKEMBAR,1.0,0,0,82,20,7,"288,000.00","465,000.00",100.0,"[""6.498314, 100.246437""]",,https://teduh.kpkt.gov.my/project-swasta/8346-27,"(86, '8346-27')"
268,268,8 3 4 6 - 2 7 - T A M A N   T O K   K A Y A M A N,ENCOMAS SDN. BHD.,8346,8346/04-2028/0563(A),09 Apr 2023,08 Apr 2028,047317199,encomas@yahoo.com,www.encomas.com,"8346-27,",SIAP DENGAN: CCC PENUH,8346-27/12-2022/03543(P),13 Dec 2021,12 Dec 2022,"RM 42,000.00",0.00mps - 81.75mps,RUMAH TERES,1.0,0,0,0,23,23,"42,000.00","75,000.00",100.0,"[""6.498314, 100.246437""]",,https://teduh.kpkt.gov.my/project-swasta/8346-27,"(86, '8346-27')"
269,269,8 3 4 6 - 2 8 - T A M A N   R I A,ENCOMAS SDN. BHD.,8346,8346/04-2028/0563(A),09 Apr 2023,08 Apr 2028,047317199,encomas@yahoo.com,www.encomas.com,"8346-28,",SIAP DENGAN: CCC PENUH,8346-28/02-2023/01290(P),15 Feb 2022,14 Feb 2023,"RM 270,000.00",87.80mps - 88.72mps,RUMAH BERKEMBAR,1.0,0,0,89,28,4,"270,000.00","400,000.00",100.0,"[""6.461438, 100.274259""]",,https://teduh.kpkt.gov.my/project-swasta/8346-28,"(87, '8346-28')"
270,270,8 3 4 6 - 2 8 - T A M A N   R I A,ENCOMAS SDN. BHD.,8346,8346/04-2028/0563(A),09 Apr 2023,08 Apr 2028,047317199,encomas@yahoo.com,www.encomas.com,"8346-28,",SIAP DENGAN: CCC PENUH,8346-28/02-2023/01290(P),15 Feb 2022,14 Feb 2023,"RM 270,000.00",87.80mps - 88.72mps,RUMAH SESEBUAH,1.0,0,0,88,1,0,"470,000.00","470,000.00",100.0,"[""6.461438, 100.274259""]",,https://teduh.kpkt.gov.my/project-swasta/8346-28,"(87, '8346-28')"
271,271,8 3 4 6 - 2 9 - T A M A N   D E S A   H A L B A N   3,ENCOMAS SDN. BHD.,8346,8346/04-2028/0563(A),09 Apr 2023,08 Apr 2028,047317199,encomas@yahoo.com,www.encomas.com,"8346-29,",SIAP DENGAN: CCC PENUH,8346-29/10-2022/03082(A)-(L),13 Oct 2021,12 Oct 2022,"RM 280,000.00",87.79mps - 88.86mps,RUMAH SESEBUAH,1.0,0,0,88,2,1,"470,000.00","530,000.00",100.0,"[""6.461438, 100.274259""]",,https://teduh.kpkt.gov.my/project-swasta/8346-29,"(131, '8346-29')"
272,272,8 3 4 6 - 2 9 - T A M A N   D E S A   H A L B A N   3,ENCOMAS SDN. BHD.,8346,8346/04-2028/0563(A),09 Apr 2023,08 Apr 2028,047317199,encomas@yahoo.com,www.encomas.com,"8346-29,",SIAP DENGAN: CCC PENUH,8346-29/10-2022/03082(A)-(L),13 Oct 2021,12 Oct 2022,"RM 280,000.00",87.79mps - 88.86mps,RUMAH BERKEMBAR,1.0,0,0,89,16,0,"280,000.00","439,000.00",100.0,"[""6.461438, 100.274259""]",,https://teduh.kpkt.gov.my/project-swasta/8346-29,"(131, '8346-29')"
273,273,8 3 4 6 - 2 9 - T A M A N   D E S A   H A L B A N   3,ENCOMAS SDN. BHD.,8346,8346/04-2028/0563(A),09 Apr 2023,08 Apr 2028,047317199,encomas@yahoo.com,www.encomas.com,"8346-29,",SIAP DENGAN: CCC PENUH,8346-29/10-2022/03082(A)-(L),13 Oct 2021,12 Oct 2022,"RM 280,000.00",87.79mps - 88.86mps,RUMAH SESEBUAH,1.0,0,0,88,1,1,"530,000.00","530,000.00",100.0,"[""6.461438, 100.274259""]",,https://teduh.kpkt.gov.my/project-swasta/8346-29,"(131, '8346-29')"
274,274,8 3 4 6 - 3 0 - T A M A N   B I N T O N G   E M A S,ENCOMAS SDN. BHD.,8346,8346/04-2028/0563(A),09 Apr 2023,08 Apr 2028,047317199,encomas@yahoo.com,www.encomas.com,"8346-30,",SAKIT,8346-30/08-2023/0580(R)-(L),28 Aug 2022,27 Aug 2023,"RM 340,000.00",92.90mps - 102.56mps,RUMAH SESEBUAH,1.0,0,0,103,2,0,"450,000.00","479,000.00",97.5,"[""6.456703, 100.178861""]",,https://teduh.kpkt.gov.my/project-swasta/8346-30,"(135, '8346-30')"
275,275,8 3 4 6 - 3 0 - T A M A N   B I N T O N G   E M A S,ENCOMAS SDN. BHD.,8346,8346/04-2028/0563(A),09 Apr 2023,08 Apr 2028,047317199,encomas@yahoo.com,www.encomas.com,"8346-30,",SAKIT,8346-30/08-2023/0580(R)-(L),28 Aug 2022,27 Aug 2023,"RM 340,000.00",92.90mps - 102.56mps,RUMAH BERKEMBAR,1.0,0,0,93 - 94,14,0,"340,000.00","418,000.00",97.5,"[""6.456703, 100.178861""]",,https://teduh.kpkt.gov.my/project-swasta/8346-30,"(135, '8346-30')"
276,276,8 3 4 6 - 3 2 - T A M A N   G I A L   I N D A H,ENCOMAS SDN. BHD.,8346,8346/04-2028/0563(A),09 Apr 2023,08 Apr 2028,047317199,encomas@yahoo.com,www.encomas.com,"8346-32,",SAKIT,8346-32/04-2024/0566(R)-(L),09 Apr 2023,08 Apr 2024,"RM 199,000.00",77.01mps - 77.75mps,RUMAH TERES,1.0,0,0,78,17,0,"209,000.00","298,000.00",91.62,"[""6.466130, 100.270454""]",,https://teduh.kpkt.gov.my/project-swasta/8346-32,"(136, '8346-32')"
277,277,8 3 4 6 - 3 2 - T A M A N   G I A L   I N D A H,ENCOMAS SDN. BHD.,8346,8346/04-2028/0563(A),09 Apr 2023,08 Apr 2028,047317199,encomas@yahoo.com,www.encomas.com,"8346-32,",SAKIT,8346-32/04-2024/0566(R)-(L),09 Apr 2023,08 Apr 2024,"RM 199,000.00",77.01mps - 77.75mps,RUMAH TERES,1.0,0,0,77,2,0,"199,000.00","275,000.00",92.5,"[""6.466130, 100.270454""]",,https://teduh.kpkt.gov.my/project-swasta/8346-32,"(136, '8346-32')"
278,278,8 3 4 6 - 3 4 - T A M A N   U T A M A   I N D A H   7,ENCOMAS SDN. BHD.,8346,8346/04-2028/0563(A),09 Apr 2023,08 Apr 2028,047317199,encomas@yahoo.com,www.encomas.com,"8346-34,",BERJALAN LANCAR,8346-34/12-2024/0435(N)-(L),21 Dec 2022,20 Dec 2024,"RM 369,000.00",94.01mps - 95.22mps,RUMAH BERKEMBAR,1.0,0,0,94 - 95,20,7,"369,000.00","458,000.00",50.0,"[""6.456694, 100.201755""]",,https://teduh.kpkt.gov.my/project-swasta/8346-34,"(138, '8346-34')"
279,279,8 3 4 6 - 3 5 - T A M A N   N Y U   I N D A H   2,ENCOMAS SDN. BHD.,8346,8346/04-2028/0563(A),09 Apr 2023,08 Apr 2028,047317199,encomas@yahoo.com,www.encomas.com,"8346-35,",BERJALAN LANCAR,8346-35/10-2025/1144(N)-(L),18 Oct 2023,17 Oct 2025,"RM 440,000.00",94.01mps - 99.40mps,RUMAH SESEBUAH,1.0,0,0,99,1,1,"528,000.00","528,000.00",35.0,"[""6.459719, 100.272006""]",,https://teduh.kpkt.gov.my/project-swasta/8346-35,"(145, '8346-35')"
280,280,8 3 4 6 - 3 5 - T A M A N   N Y U   I N D A H   2,ENCOMAS SDN. BHD.,8346,8346/04-2028/0563(A),09 Apr 2023,08 Apr 2028,047317199,encomas@yahoo.com,www.encomas.com,"8346-35,",BERJALAN LANCAR,8346-35/10-2025/1144(N)-(L),18 Oct 2023,17 Oct 2025,"RM 440,000.00",94.01mps - 99.40mps,RUMAH BERKEMBAR,1.0,0,0,94,22,22,"440,000.00","488,000.00",27.5,"[""6.459719, 100.272006""]",,https://teduh.kpkt.gov.my/project-swasta/8346-35,"(145, '8346-35')"
281,281,8 3 4 6 - 6 - T A M A N   S E R I   L A N C H A N G,ENCOMAS SDN. BHD.,8346,8346/04-2028/0563(A),09 Apr 2023,08 Apr 2028,047317199,encomas@yahoo.com,www.encomas.com,"8346-6,",SIAP DENGAN: CFO PENUH,8346-6/321/2007(02),23 Feb 2006,22 Feb 2007,"RM 88,000.00",0.00mps,RUMAH BERKEMBAR,1.0,0,0,0,8,8,"128,000.00","139,000.00",95.0,,,https://teduh.kpkt.gov.my/project-swasta/8346-6,"(88, '8346-6')"
282,282,8 3 4 6 - 6 - T A M A N   S E R I   L A N C H A N G,ENCOMAS SDN. BHD.,8346,8346/04-2028/0563(A),09 Apr 2023,08 Apr 2028,047317199,encomas@yahoo.com,www.encomas.com,"8346-6,",SIAP DENGAN: CFO PENUH,8346-6/321/2007(02),23 Feb 2006,22 Feb 2007,"RM 88,000.00",0.00mps,RUMAH TERES,2.0,0,0,0,4,4,"168,000.00","188,000.00",95.0,,,https://teduh.kpkt.gov.my/project-swasta/8346-6,"(88, '8346-6')"
283,283,8 3 4 6 - 6 - T A M A N   S E R I   L A N C H A N G,ENCOMAS SDN. BHD.,8346,8346/04-2028/0563(A),09 Apr 2023,08 Apr 2028,047317199,encomas@yahoo.com,www.encomas.com,"8346-6,",SIAP DENGAN: CFO PENUH,8346-6/321/2007(02),23 Feb 2006,22 Feb 2007,"RM 88,000.00",0.00mps,RUMAH TERES,1.0,0,0,0,3,3,"88,000.00","118,000.00",95.0,,,https://teduh.kpkt.gov.my/project-swasta/8346-6,"(88, '8346-6')"
284,284,8 3 4 6 - 7 - T A M A N   S E R I   L A N C H A N G,ENCOMAS SDN. BHD.,8346,8346/04-2028/0563(A),09 Apr 2023,08 Apr 2028,047317199,encomas@yahoo.com,www.encomas.com,"8346-7,",SIAP DENGAN: CFO PENUH,8346-7/323/2007(02),23 Feb 2006,22 Feb 2007,"RM 88,000.00",0.00mps,RUMAH BERKEMBAR,1.0,0,0,0,10,10,"128,000.00","148,000.00",95.0,,,https://teduh.kpkt.gov.my/project-swasta/8346-7,"(89, '8346-7')"
285,285,8 3 4 6 - 7 - T A M A N   S E R I   L A N C H A N G,ENCOMAS SDN. BHD.,8346,8346/04-2028/0563(A),09 Apr 2023,08 Apr 2028,047317199,encomas@yahoo.com,www.encomas.com,"8346-7,",SIAP DENGAN: CFO PENUH,8346-7/323/2007(02),23 Feb 2006,22 Feb 2007,"RM 88,000.00",0.00mps,RUMAH TERES,2.0,0,0,0,3,3,"168,000.00","170,000.00",95.0,,,https://teduh.kpkt.gov.my/project-swasta/8346-7,"(89, '8346-7')"
286,286,8 3 4 6 - 7 - T A M A N   S E R I   L A N C H A N G,ENCOMAS SDN. BHD.,8346,8346/04-2028/0563(A),09 Apr 2023,08 Apr 2028,047317199,encomas@yahoo.com,www.encomas.com,"8346-7,",SIAP DENGAN: CFO PENUH,8346-7/323/2007(02),23 Feb 2006,22 Feb 2007,"RM 88,000.00",0.00mps,RUMAH TERES,1.0,0,0,0,4,4,"88,000.00","92,000.00",95.0,,,https://teduh.kpkt.gov.my/project-swasta/8346-7,"(89, '8346-7')"
287,287,8 5 2 3 - 1 4 - T A M A N   B U K I T   K A Y A N G A N,PEMBINAAN PRIMA JAGUH SDN. BHD.,8523,8523/02-2029/0033(R),25 Feb 2024,24 Feb 2029,043802751,evh.legal@gmail.com,-,"8523-14,",-,8523-14/427/2013(02),24 Feb 2012,23 Feb 2013,"RM 199,662.00",0.00mps,RUMAH BERKEMBAR,1.0,0,0,0,18,18,"199,662.00","242,286.00",95.0,,,https://teduh.kpkt.gov.my/project-swasta/8523-14,"(90, '8523-14')"
288,288,8 5 2 5 - 1 8 - C I T Y   W A Y   D E V E L O P M E N T   S D N .   B H D .,CITY WAY DEVELOPMENT SDN. BHD.,8525,8525/02-2028/0376(R),26 Feb 2023,25 Feb 2028,-,-,-,"8525-18,",SIAP DENGAN: CCC PENUH,8525-18/02-2023/0157(P),25 Feb 2021,24 Feb 2023,"RM 488,888.00",176.00mps - 238.00mps,RUMAH SESEBUAH,2.0,0,0,238,5,0,"643,888.00","669,713.00",100.0,"[""6.422188, 100.162804""]",,https://teduh.kpkt.gov.my/project-swasta/8525-18,"(91, '8525-18')"
289,289,8 5 2 5 - 1 8 - C I T Y   W A Y   D E V E L O P M E N T   S D N .   B H D .,CITY WAY DEVELOPMENT SDN. BHD.,8525,8525/02-2028/0376(R),26 Feb 2023,25 Feb 2028,-,-,-,"8525-18,",SIAP DENGAN: CCC PENUH,8525-18/02-2023/0157(P),25 Feb 2021,24 Feb 2023,"RM 488,888.00",176.00mps - 238.00mps,RUMAH BERKEMBAR,2.0,0,0,176,20,0,"488,888.00","505,313.00",100.0,"[""6.422188, 100.162804""]",,https://teduh.kpkt.gov.my/project-swasta/8525-18,"(91, '8525-18')"
290,290,8 5 6 9 - 1 0 - T A M A N   B I N T O N G   A M A N,JUBRINCON BINA SENDIRIAN BERHAD,8569,8569/01-2029/1492(A),12 Jan 2024,11 Jan 2029,-,jubrinconbina@gmail.com,-,"8569-10,",SIAP DENGAN: CCC PENUH,-,-,-,"RM 240,000.00",84.00mps - 107.00mps,RUMAH SESEBUAH,1.0,0,0,107,3,1,"330,000.00","371,260.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/8569-10,"(92, '8569-10')"
291,291,8 5 6 9 - 1 0 - T A M A N   B I N T O N G   A M A N,JUBRINCON BINA SENDIRIAN BERHAD,8569,8569/01-2029/1492(A),12 Jan 2024,11 Jan 2029,-,jubrinconbina@gmail.com,-,"8569-10,",SIAP DENGAN: CCC PENUH,-,-,-,"RM 240,000.00",84.00mps - 107.00mps,RUMAH BERKEMBAR,1.0,0,0,94,26,1,"240,000.00","294,010.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/8569-10,"(92, '8569-10')"
292,292,8 5 6 9 - 1 0 - T A M A N   B I N T O N G   A M A N,JUBRINCON BINA SENDIRIAN BERHAD,8569,8569/01-2029/1492(A),12 Jan 2024,11 Jan 2029,-,jubrinconbina@gmail.com,-,"8569-10,",SIAP DENGAN: CCC PENUH,-,-,-,"RM 240,000.00",84.00mps - 107.00mps,RUMAH TERES,2.0,0,0,84,23,3,"288,000.00","348,760.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/8569-10,"(92, '8569-10')"
