,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Status Projek,Location,Address,Link,Website Location
1443,3 2 9 9 - 2 9 - T A M A N   D E S A   I N D A H,HARP SOON CONSTRUCTION SDN.BHD.,3299,3299/03-2028/0311(A),02 Mar 2023,01 Mar 2028,0333435885,harpsoonsb@yahoo.com,-,"3299-29,",SIAP DENGAN: CCC PENUH,3299-29/250/2012(11),09 Feb 2012,30 Nov 2012,"RM 162,900.00",0mps,1,0,0,0,8,8,"162,900.00","209,900.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/3299-29,"22, 67, 0"
1444,3 2 9 9 - 2 9 - T A M A N   D E S A   I N D A H,HARP SOON CONSTRUCTION SDN.BHD.,3299,3299/03-2028/0311(A),02 Mar 2023,01 Mar 2028,0333435885,harpsoonsb@yahoo.com,-,"3299-29,",SIAP DENGAN: CCC PENUH,3299-29/250/2012(11),09 Feb 2012,30 Nov 2012,"RM 162,900.00",0mps,2,0,0,0,2,2,"443,900.00","448,900.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/3299-29,"22, 67, 0"
1445,3 2 9 9 - 2 9 - T A M A N   D E S A   I N D A H,HARP SOON CONSTRUCTION SDN.BHD.,3299,3299/03-2028/0311(A),02 Mar 2023,01 Mar 2028,0333435885,harpsoonsb@yahoo.com,-,"3299-29,",SIAP DENGAN: CCC PENUH,3299-29/250/2012(11),09 Feb 2012,30 Nov 2012,"RM 162,900.00",0mps,1,0,0,0,14,14,"199,900.00","272,900.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/3299-29,"22, 67, 0"
1446,3 2 9 9 - 3 - T A M A N   I N T A N   I V,HARP SOON CONSTRUCTION SDN.BHD.,3299,3299/03-2028/0311(A),02 Mar 2023,01 Mar 2028,0333435885,harpsoonsb@yahoo.com,-,"3299-3,",-,3299/27/1993(01),07 Jan 1992,06 Jan 1993,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/3299-3,"21, 66, 0"
1447,3 2 9 9 - 3 0 - T A M A N   D A T O '   H O R M A T,HARP SOON CONSTRUCTION SDN.BHD.,3299,3299/03-2028/0311(A),02 Mar 2023,01 Mar 2028,0333435885,harpsoonsb@yahoo.com,-,"3299-30,",SIAP DENGAN: CCC PENUH,3299-30/64/2013(01),14 Jan 2012,13 Jan 2013,"RM 175,900.00",0mps,1,0,0,0,22,22,"175,900.00","269,900.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/3299-30,"23, 67, 0"
1448,3 2 9 9 - 3 1 - T A M A N   D E L I M A,HARP SOON CONSTRUCTION SDN.BHD.,3299,3299/03-2028/0311(A),02 Mar 2023,01 Mar 2028,0333435885,harpsoonsb@yahoo.com,-,"3299-31,",SIAP DENGAN: CCC PENUH,3299-31/05-2017/01966(P),31 May 2016,30 May 2017,"RM 459,900.00",185mps,2,0,0,185,17,4,"459,900.00","739,900.00",100.00,SIAP DENGAN: CCC PENUH,"[""3.364885, 101.245277""]",,https://teduh.kpkt.gov.my/project-swasta/3299-31,"24, 67, 0"
1449,3 2 9 9 - 3 2 - T A M A N   A N D A L A S   J A Y A,HARP SOON CONSTRUCTION SDN.BHD.,3299,3299/03-2028/0311(A),02 Mar 2023,01 Mar 2028,0333435885,harpsoonsb@yahoo.com,-,"3299-32,",SIAP DENGAN: CCC PENUH,3299-32/01-2019/01106(P),15 Jan 2018,14 Jan 2019,"RM 100,000.00",0mps - 184mps,2,0,0,0,8,8,"100,000.00","100,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""3.021598, 101.458460""]",,https://teduh.kpkt.gov.my/project-swasta/3299-32,"25, 67, 0"
1450,3 2 9 9 - 3 2 - T A M A N   A N D A L A S   J A Y A,HARP SOON CONSTRUCTION SDN.BHD.,3299,3299/03-2028/0311(A),02 Mar 2023,01 Mar 2028,0333435885,harpsoonsb@yahoo.com,-,"3299-32,",SIAP DENGAN: CCC PENUH,3299-32/01-2019/01106(P),15 Jan 2018,14 Jan 2019,"RM 100,000.00",0mps - 184mps,2,0,0,176,5,1,"698,000.00","818,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""3.021598, 101.458460""]",,https://teduh.kpkt.gov.my/project-swasta/3299-32,"25, 67, 0"
1451,3 2 9 9 - 3 2 - T A M A N   A N D A L A S   J A Y A,HARP SOON CONSTRUCTION SDN.BHD.,3299,3299/03-2028/0311(A),02 Mar 2023,01 Mar 2028,0333435885,harpsoonsb@yahoo.com,-,"3299-32,",SIAP DENGAN: CCC PENUH,3299-32/01-2019/01106(P),15 Jan 2018,14 Jan 2019,"RM 100,000.00",0mps - 184mps,2,0,0,184,15,4,"729,000.00","868,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""3.021598, 101.458460""]",,https://teduh.kpkt.gov.my/project-swasta/3299-32,"25, 67, 0"
1452,3 2 9 9 - 3 3 - T A M A N   K E N A N G A,HARP SOON CONSTRUCTION SDN.BHD.,3299,3299/03-2028/0311(A),02 Mar 2023,01 Mar 2028,0333435885,harpsoonsb@yahoo.com,-,"3299-33,",SIAP DENGAN: CCC PENUH,3299-33/05-2021/02055(P),09 May 2020,08 May 2021,"RM 368,000.00",157mps,2,0,0,157,25,10,"368,000.00","543,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""3.359297, 101.298840""]",,https://teduh.kpkt.gov.my/project-swasta/3299-33,"1, 68, 0"
1453,3 2 9 9 - 3 4 - T A M A N   I D A M A N,HARP SOON CONSTRUCTION SDN.BHD.,3299,3299/03-2028/0311(A),02 Mar 2023,01 Mar 2028,0333435885,harpsoonsb@yahoo.com,-,"3299-34,",PERMIT TELAH DIBATALKAN,3299-34/02-2023/01212(P),07 Feb 2022,06 Feb 2023,"RM 488,000.00",0mps,1,0,0,0,14,14,"488,000.00","558,000.00",5.00,BERJALAN LANCAR,"[""3.194720, 101.312099""]",,https://teduh.kpkt.gov.my/project-swasta/3299-34,"2, 68, 0"
1454,3 2 9 9 - 3 4 - T A M A N   I D A M A N,HARP SOON CONSTRUCTION SDN.BHD.,3299,3299/03-2028/0311(A),02 Mar 2023,01 Mar 2028,0333435885,harpsoonsb@yahoo.com,-,"3299-34,",PERMIT TELAH DIBATALKAN,3299-34/02-2023/01212(P),07 Feb 2022,06 Feb 2023,"RM 488,000.00",0mps,2,0,0,0,16,16,"678,000.00","798,000.00",5.00,BERJALAN LANCAR,"[""3.194720, 101.312099""]",,https://teduh.kpkt.gov.my/project-swasta/3299-34,"2, 68, 0"
1455,3 2 9 9 - 3 5 - T A M A N   S I N A R   R I A,HARP SOON CONSTRUCTION SDN.BHD.,3299,3299/03-2028/0311(A),02 Mar 2023,01 Mar 2028,0333435885,harpsoonsb@yahoo.com,-,"3299-35,",SIAP DENGAN: CCC PENUH,3299-35/09-2022/02862(P),17 Sep 2021,16 Sep 2022,"RM 448,800.00",0mps,1,0,0,0,20,16,"448,800.00","558,800.00",100.00,SIAP DENGAN: CCC PENUH,"[""3.380106, 101.392529""]",,https://teduh.kpkt.gov.my/project-swasta/3299-35,"3, 68, 0"
1456,3 2 9 9 - 3 5 - T A M A N   S I N A R   R I A,HARP SOON CONSTRUCTION SDN.BHD.,3299,3299/03-2028/0311(A),02 Mar 2023,01 Mar 2028,0333435885,harpsoonsb@yahoo.com,-,"3299-35,",SIAP DENGAN: CCC PENUH,3299-35/09-2022/02862(P),17 Sep 2021,16 Sep 2022,"RM 448,800.00",0mps,1,0,0,0,1,1,"599,900.00","599,900.00",100.00,SIAP DENGAN: CCC PENUH,"[""3.380106, 101.392529""]",,https://teduh.kpkt.gov.my/project-swasta/3299-35,"3, 68, 0"
1457,3 2 9 9 - 3 6 - T A M A N   D E S A   P E R M A I,HARP SOON CONSTRUCTION SDN.BHD.,3299,3299/03-2028/0311(A),02 Mar 2023,01 Mar 2028,0333435885,harpsoonsb@yahoo.com,-,"3299-36,",SAKIT,3299-36/03-2024/0645(R)-(L),02 Mar 2023,01 Mar 2024,"RM 545,000.00",110mps,1,0,0,110,24,17,"545,000.00","709,900.00",97.50,SAKIT,"[""3.147747, 101.442035""]",,https://teduh.kpkt.gov.my/project-swasta/3299-36,"4, 68, 0"
1458,3 2 9 9 - 3 7 - T A M A N   I D A M A N,HARP SOON CONSTRUCTION SDN.BHD.,3299,3299/03-2028/0311(A),02 Mar 2023,01 Mar 2028,0333435885,harpsoonsb@yahoo.com,-,"3299-37,",BERJALAN LANCAR,3299-37/07-2025/0778(N)-(L),05 Jul 2023,04 Jul 2025,"RM 680,000.00",121mps - 226mps,1,0,0,121,14,9,"688,000.00","748,000.00",27.50,BERJALAN LANCAR,,,https://teduh.kpkt.gov.my/project-swasta/3299-37,"5, 68, 0"
1459,3 2 9 9 - 3 7 - T A M A N   I D A M A N,HARP SOON CONSTRUCTION SDN.BHD.,3299,3299/03-2028/0311(A),02 Mar 2023,01 Mar 2028,0333435885,harpsoonsb@yahoo.com,-,"3299-37,",BERJALAN LANCAR,3299-37/07-2025/0778(N)-(L),05 Jul 2023,04 Jul 2025,"RM 680,000.00",121mps - 226mps,1,0,0,121,12,8,"680,000.00","680,000.00",23.75,BERJALAN LANCAR,,,https://teduh.kpkt.gov.my/project-swasta/3299-37,"5, 68, 0"
1460,3 2 9 9 - 3 7 - T A M A N   I D A M A N,HARP SOON CONSTRUCTION SDN.BHD.,3299,3299/03-2028/0311(A),02 Mar 2023,01 Mar 2028,0333435885,harpsoonsb@yahoo.com,-,"3299-37,",BERJALAN LANCAR,3299-37/07-2025/0778(N)-(L),05 Jul 2023,04 Jul 2025,"RM 680,000.00",121mps - 226mps,2,0,0,226,4,0,"825,000.00","925,000.00",23.75,BERJALAN LANCAR,,,https://teduh.kpkt.gov.my/project-swasta/3299-37,"5, 68, 0"
1461,3 2 9 9 - 4 - T A M A N   S E R I,HARP SOON CONSTRUCTION SDN.BHD.,3299,3299/03-2028/0311(A),02 Mar 2023,01 Mar 2028,0333435885,harpsoonsb@yahoo.com,-,"3299-4,",-,3299/741/1994(07),20 Jul 1993,19 Jul 1994,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/3299-4,"22, 66, 0"
1462,3 2 9 9 - 5 - T A M A N   S R I   M A J U,HARP SOON CONSTRUCTION SDN.BHD.,3299,3299/03-2028/0311(A),02 Mar 2023,01 Mar 2028,0333435885,harpsoonsb@yahoo.com,-,"3299-5,",-,-,-,-,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/3299-5,"23, 66, 0"
1463,3 2 9 9 - 6 - T A M A N   I N T A N   V .,HARP SOON CONSTRUCTION SDN.BHD.,3299,3299/03-2028/0311(A),02 Mar 2023,01 Mar 2028,0333435885,harpsoonsb@yahoo.com,-,"3299-6,",-,-,-,-,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/3299-6,"24, 66, 0"
1464,3 2 9 9 - 7 - T A M A N   I N T A N   J A Y A,HARP SOON CONSTRUCTION SDN.BHD.,3299,3299/03-2028/0311(A),02 Mar 2023,01 Mar 2028,0333435885,harpsoonsb@yahoo.com,-,"3299-7,",-,-,-,-,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/3299-7,"25, 66, 0"
1465,3 2 9 9 - 8 - T A M A N   I N T A N   J A Y A   2,HARP SOON CONSTRUCTION SDN.BHD.,3299,3299/03-2028/0311(A),02 Mar 2023,01 Mar 2028,0333435885,harpsoonsb@yahoo.com,-,"3299-8,",-,3299/14/1997(01),02 Jan 1996,01 Jan 1997,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/3299-8,"1, 67, 0"
1466,3 2 9 9 - 9 - T A M A N   I N T A N   J A Y A   3,HARP SOON CONSTRUCTION SDN.BHD.,3299,3299/03-2028/0311(A),02 Mar 2023,01 Mar 2028,0333435885,harpsoonsb@yahoo.com,-,"3299-9,",-,3299/411/1997(04),18 Apr 1996,17 Apr 1997,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/3299-9,"2, 67, 0"
1467,3 3 2 2 - 1 - T A M A N   P A R I T   J A W A,PECK SEONG REALTY SDN. BHD.,3322,3322-36/05-2021/0473(L),24 May 2019,23 May 2021,-,-,www.kccdev.com.my,"3322-1,",-,3322/113/1992(02),06 Feb 1991,05 Feb 1992,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/3322-1,"6, 68, 0"
1468,3 3 2 2 - 1 0 - T A M A N   P U T E R A   I N D A H,PECK SEONG REALTY SDN. BHD.,3322,3322-36/05-2021/0473(L),24 May 2019,23 May 2021,-,-,www.kccdev.com.my,"3322-10,",-,3322/1974/2001(11),24 Nov 2000,23 Nov 2001,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/3322-10,"15, 68, 0"
1469,3 3 2 2 - 1 1 - T A M A N   P U T E R A,PECK SEONG REALTY SDN. BHD.,3322,3322-36/05-2021/0473(L),24 May 2019,23 May 2021,-,-,www.kccdev.com.my,"3322-11,",-,3322/532/2002(04),02 Apr 2001,01 Apr 2002,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/3322-11,"16, 68, 0"
1470,3 3 2 2 - 1 2 - T A M A N   B E R S A T U   D A N   T A M A N   M A T A H A R I,PECK SEONG REALTY SDN. BHD.,3322,3322-36/05-2021/0473(L),24 May 2019,23 May 2021,-,-,www.kccdev.com.my,"3322-12,",-,3322-12/1420/2003(06),26 Jun 2002,25 Jun 2003,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/3322-12,"17, 68, 0"
1471,3 3 2 2 - 1 3 - T A M A N   M O D E N,PECK SEONG REALTY SDN. BHD.,3322,3322-36/05-2021/0473(L),24 May 2019,23 May 2021,-,-,www.kccdev.com.my,"3322-13,",-,3322/1478/2002(08),03 Aug 2001,02 Aug 2002,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/3322-13,"18, 68, 0"
1472,3 3 2 2 - 1 4 - T A M A N   R A S A S A Y A N G,PECK SEONG REALTY SDN. BHD.,3322,3322-36/05-2021/0473(L),24 May 2019,23 May 2021,-,-,www.kccdev.com.my,"3322-14,",-,3322-14/2645/.2003(11),28 Nov 2002,27 Nov 2003,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/3322-14,"19, 68, 0"
1473,3 3 2 2 - 1 5 - L O T   2 9 9 1   M U K I M   B A N D A R,PECK SEONG REALTY SDN. BHD.,3322,3322-36/05-2021/0473(L),24 May 2019,23 May 2021,-,-,www.kccdev.com.my,"3322-15,",-,3322-15/1174/2004(06),14 Jun 2003,13 Jun 2004,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/3322-15,"20, 68, 0"
1474,3 3 2 2 - 1 6 - T A M A N   P E R T A M A   I N D A H   I I,PECK SEONG REALTY SDN. BHD.,3322,3322-36/05-2021/0473(L),24 May 2019,23 May 2021,-,-,www.kccdev.com.my,"3322-16,",-,3322-16/2135/2005(11),04 Nov 2004,03 Nov 2005,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/3322-16,"21, 68, 0"
1475,3 3 2 2 - 1 7 - T A M A N   G E M I L A N G,PECK SEONG REALTY SDN. BHD.,3322,3322-36/05-2021/0473(L),24 May 2019,23 May 2021,-,-,www.kccdev.com.my,"3322-17,",SIAP DENGAN: CFO PENUH,3322-17/460/2007(03),10 Mar 2006,09 Mar 2007,"RM 169,900.00",0mps,2,0,0,0,86,86,"239,900.00","358,028.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/3322-17,"22, 68, 0"
1476,3 3 2 2 - 1 7 - T A M A N   G E M I L A N G,PECK SEONG REALTY SDN. BHD.,3322,3322-36/05-2021/0473(L),24 May 2019,23 May 2021,-,-,www.kccdev.com.my,"3322-17,",SIAP DENGAN: CFO PENUH,3322-17/460/2007(03),10 Mar 2006,09 Mar 2007,"RM 169,900.00",0mps,2,0,0,0,14,14,"309,900.00","391,475.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/3322-17,"22, 68, 0"
1477,3 3 2 2 - 1 7 - T A M A N   G E M I L A N G,PECK SEONG REALTY SDN. BHD.,3322,3322-36/05-2021/0473(L),24 May 2019,23 May 2021,-,-,www.kccdev.com.my,"3322-17,",SIAP DENGAN: CFO PENUH,3322-17/460/2007(03),10 Mar 2006,09 Mar 2007,"RM 169,900.00",0mps,1,0,0,0,135,135,"169,900.00","300,125.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/3322-17,"22, 68, 0"
1478,3 3 2 2 - 1 7 - T A M A N   G E M I L A N G,PECK SEONG REALTY SDN. BHD.,3322,3322-36/05-2021/0473(L),24 May 2019,23 May 2021,-,-,www.kccdev.com.my,"3322-17,",SIAP DENGAN: CFO PENUH,3322-17/460/2007(03),10 Mar 2006,09 Mar 2007,"RM 169,900.00",0mps,1,0,0,0,16,16,"259,900.00","356,675.00",0.00,-,,,https://teduh.kpkt.gov.my/project-swasta/3322-17,"22, 68, 0"
1479,3 3 2 2 - 1 8 - T A M A N   B E T I N G   I N D A H,PECK SEONG REALTY SDN. BHD.,3322,3322-36/05-2021/0473(L),24 May 2019,23 May 2021,-,-,www.kccdev.com.my,"3322-18,",SIAP DENGAN: CFO PENUH,3322-18/322/2007(02),23 Feb 2006,22 Feb 2007,"RM 25,000.00",0mps,2,0,0,0,14,14,"299,000.00","329,140.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/3322-18,"23, 68, 0"
1480,3 3 2 2 - 1 8 - T A M A N   B E T I N G   I N D A H,PECK SEONG REALTY SDN. BHD.,3322,3322-36/05-2021/0473(L),24 May 2019,23 May 2021,-,-,www.kccdev.com.my,"3322-18,",SIAP DENGAN: CFO PENUH,3322-18/322/2007(02),23 Feb 2006,22 Feb 2007,"RM 25,000.00",0mps,2,0,0,0,10,10,"25,000.00","25,000.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/3322-18,"23, 68, 0"
1481,3 3 2 2 - 1 8 - T A M A N   B E T I N G   I N D A H,PECK SEONG REALTY SDN. BHD.,3322,3322-36/05-2021/0473(L),24 May 2019,23 May 2021,-,-,www.kccdev.com.my,"3322-18,",SIAP DENGAN: CFO PENUH,3322-18/322/2007(02),23 Feb 2006,22 Feb 2007,"RM 25,000.00",0mps,2,0,0,0,7,7,"50,000.00","50,000.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/3322-18,"23, 68, 0"
1482,3 3 2 2 - 1 8 - T A M A N   B E T I N G   I N D A H,PECK SEONG REALTY SDN. BHD.,3322,3322-36/05-2021/0473(L),24 May 2019,23 May 2021,-,-,www.kccdev.com.my,"3322-18,",SIAP DENGAN: CFO PENUH,3322-18/322/2007(02),23 Feb 2006,22 Feb 2007,"RM 25,000.00",0mps,1,0,0,0,20,20,"250,000.00","282,760.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/3322-18,"23, 68, 0"
1483,3 3 2 2 - 1 8 - T A M A N   B E T I N G   I N D A H,PECK SEONG REALTY SDN. BHD.,3322,3322-36/05-2021/0473(L),24 May 2019,23 May 2021,-,-,www.kccdev.com.my,"3322-18,",SIAP DENGAN: CFO PENUH,3322-18/322/2007(02),23 Feb 2006,22 Feb 2007,"RM 25,000.00",0mps,1,0,0,0,3,3,"329,000.00","369,000.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/3322-18,"23, 68, 0"
1484,3 3 2 2 - 1 8 - T A M A N   B E T I N G   I N D A H,PECK SEONG REALTY SDN. BHD.,3322,3322-36/05-2021/0473(L),24 May 2019,23 May 2021,-,-,www.kccdev.com.my,"3322-18,",SIAP DENGAN: CFO PENUH,3322-18/322/2007(02),23 Feb 2006,22 Feb 2007,"RM 25,000.00",0mps,2,0,0,0,7,7,"80,000.00","80,000.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/3322-18,"23, 68, 0"
1485,3 3 2 2 - 1 9 - T A M A N   P E R T A M A   I N D A H   I I I,PECK SEONG REALTY SDN. BHD.,3322,3322-36/05-2021/0473(L),24 May 2019,23 May 2021,-,-,www.kccdev.com.my,"3322-19,",SIAP DENGAN: CFO PENUH,3322-19/639/2006(03),25 Mar 2005,24 Mar 2006,"RM 179,000.00",0mps,1,0,0,0,22,22,"179,000.00","188,500.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/3322-19,"24, 68, 0"
1486,3 3 2 2 - 2 - X X X,PECK SEONG REALTY SDN. BHD.,3322,3322-36/05-2021/0473(L),24 May 2019,23 May 2021,-,-,www.kccdev.com.my,"3322-2,",-,-,-,-,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/3322-2,"7, 68, 0"
1487,3 3 2 2 - 2 0 - T A M A N   G A Y A,PECK SEONG REALTY SDN. BHD.,3322,3322-36/05-2021/0473(L),24 May 2019,23 May 2021,-,-,www.kccdev.com.my,"3322-20,",SIAP DENGAN: CFO PENUH,3322-20/2254/2007(11),03 Nov 2006,02 Nov 2007,"RM 175,000.00",0mps,1,0,0,0,13,13,"175,000.00","229,780.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/3322-20,"25, 68, 0"
1488,3 3 2 2 - 2 1 - T A M A N   M A S,PECK SEONG REALTY SDN. BHD.,3322,3322-36/05-2021/0473(L),24 May 2019,23 May 2021,-,-,www.kccdev.com.my,"3322-21,",SIAP DENGAN: CFO PENUH,3322-21/2337/2007(11),25 Nov 2006,24 Nov 2007,"RM 25,000.00",0mps,2,0,0,0,43,43,"239,999.00","348,189.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/3322-21,"1, 69, 0"
1489,3 3 2 2 - 2 1 - T A M A N   M A S,PECK SEONG REALTY SDN. BHD.,3322,3322-36/05-2021/0473(L),24 May 2019,23 May 2021,-,-,www.kccdev.com.my,"3322-21,",SIAP DENGAN: CFO PENUH,3322-21/2337/2007(11),25 Nov 2006,24 Nov 2007,"RM 25,000.00",0mps,4,0,0,0,36,36,"50,000.00","50,000.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/3322-21,"1, 69, 0"
1490,3 3 2 2 - 2 1 - T A M A N   M A S,PECK SEONG REALTY SDN. BHD.,3322,3322-36/05-2021/0473(L),24 May 2019,23 May 2021,-,-,www.kccdev.com.my,"3322-21,",SIAP DENGAN: CFO PENUH,3322-21/2337/2007(11),25 Nov 2006,24 Nov 2007,"RM 25,000.00",0mps,4,0,0,0,24,24,"25,000.00","25,000.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/3322-21,"1, 69, 0"
1491,3 3 2 2 - 2 1 - T A M A N   M A S,PECK SEONG REALTY SDN. BHD.,3322,3322-36/05-2021/0473(L),24 May 2019,23 May 2021,-,-,www.kccdev.com.my,"3322-21,",SIAP DENGAN: CFO PENUH,3322-21/2337/2007(11),25 Nov 2006,24 Nov 2007,"RM 25,000.00",0mps,1,0,0,0,47,47,"168,599.00","213,299.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/3322-21,"1, 69, 0"
1492,3 3 2 2 - 2 2 - T A M A N   G E M I L A N G,PECK SEONG REALTY SDN. BHD.,3322,3322-36/05-2021/0473(L),24 May 2019,23 May 2021,-,-,www.kccdev.com.my,"3322-22,",SIAP DENGAN: CFO PENUH,3322-22/583/2008(03),20 Mar 2007,20 Mar 2008,"RM 169,999.00",0mps,1,0,0,0,70,70,"169,999.00","236,499.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/3322-22,"2, 69, 0"
1493,3 3 2 2 - 2 2 - T A M A N   G E M I L A N G,PECK SEONG REALTY SDN. BHD.,3322,3322-36/05-2021/0473(L),24 May 2019,23 May 2021,-,-,www.kccdev.com.my,"3322-22,",SIAP DENGAN: CFO PENUH,3322-22/583/2008(03),20 Mar 2007,20 Mar 2008,"RM 169,999.00",0mps,1,0,0,0,16,16,"249,900.00","303,100.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/3322-22,"2, 69, 0"
1494,3 3 2 2 - 2 2 - T A M A N   G E M I L A N G,PECK SEONG REALTY SDN. BHD.,3322,3322-36/05-2021/0473(L),24 May 2019,23 May 2021,-,-,www.kccdev.com.my,"3322-22,",SIAP DENGAN: CFO PENUH,3322-22/583/2008(03),20 Mar 2007,20 Mar 2008,"RM 169,999.00",0mps,2,0,0,0,52,52,"229,900.00","301,850.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/3322-22,"2, 69, 0"
1495,3 3 2 2 - 2 3 - T A M A N   G A Y A,PECK SEONG REALTY SDN. BHD.,3322,3322-36/05-2021/0473(L),24 May 2019,23 May 2021,-,-,www.kccdev.com.my,"3322-23,",SIAP DENGAN: CFO PENUH,3322-23/125/2008(01),17 Jan 2007,16 Jan 2008,"RM 25,000.00",0mps,2,0,0,0,14,14,"80,000.00","80,000.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/3322-23,"3, 69, 0"
1496,3 3 2 2 - 2 3 - T A M A N   G A Y A,PECK SEONG REALTY SDN. BHD.,3322,3322-36/05-2021/0473(L),24 May 2019,23 May 2021,-,-,www.kccdev.com.my,"3322-23,",SIAP DENGAN: CFO PENUH,3322-23/125/2008(01),17 Jan 2007,16 Jan 2008,"RM 25,000.00",0mps,1,0,0,0,58,58,"172,000.00","229,800.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/3322-23,"3, 69, 0"
1497,3 3 2 2 - 2 3 - T A M A N   G A Y A,PECK SEONG REALTY SDN. BHD.,3322,3322-36/05-2021/0473(L),24 May 2019,23 May 2021,-,-,www.kccdev.com.my,"3322-23,",SIAP DENGAN: CFO PENUH,3322-23/125/2008(01),17 Jan 2007,16 Jan 2008,"RM 25,000.00",0mps,1,0,0,0,4,4,"259,900.00","282,120.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/3322-23,"3, 69, 0"
