,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Status Projek,Location,Address,Link,Website Location
316,1 2 9 0 - 2 - T A M A N   M E G A H   R I A,SYARIKAT LEE DEVELOPMENT SDN. BHD.,1290,1290/04-2027/0360(A),18 Apr 2022,26 Apr 2027,-,-,-,"1290-2,",-,1290/819/1998(07),24 Jul 1997,23 Jul 1998,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/1290-2,"7, 24, 0"
317,1 2 9 0 - 2 0 - L O T   5 5 9 7,SYARIKAT LEE DEVELOPMENT SDN. BHD.,1290,1290/04-2027/0360(A),18 Apr 2022,26 Apr 2027,-,-,-,"1290-20,",SIAP DENGAN: CCC PENUH,1290-20/11-2018/0905(P),29 Nov 2016,28 Nov 2018,"RM 260,000.00",93mps,1,0,0,93,13,5,"260,000.00","355,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.792066, 103.486125""]",,https://teduh.kpkt.gov.my/project-swasta/1290-20,"25, 24, 0"
318,1 2 9 0 - 2 1 - L O T   2 2 3 8 0   &   2 2 3 8 2,SYARIKAT LEE DEVELOPMENT SDN. BHD.,1290,1290/04-2027/0360(A),18 Apr 2022,26 Apr 2027,-,-,-,"1290-21,",SIAP DENGAN: CCC PENUH,1290-21/12-2020/03380(P),12 Dec 2019,11 Dec 2020,"RM 125,000.00",0mps - 130mps,2,0,0,88,48,46,"498,800.00","498,800.00",100.00,SIAP DENGAN: CCC PENUH,"[""3.816974, 103.277055""]",,https://teduh.kpkt.gov.my/project-swasta/1290-21,"1, 25, 0"
319,1 2 9 0 - 2 1 - L O T   2 2 3 8 0   &   2 2 3 8 2,SYARIKAT LEE DEVELOPMENT SDN. BHD.,1290,1290/04-2027/0360(A),18 Apr 2022,26 Apr 2027,-,-,-,"1290-21,",SIAP DENGAN: CCC PENUH,1290-21/12-2020/03380(P),12 Dec 2019,11 Dec 2020,"RM 125,000.00",0mps - 130mps,2.5,0,0,0,12,12,"636,000.00","966,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""3.816974, 103.277055""]",,https://teduh.kpkt.gov.my/project-swasta/1290-21,"1, 25, 0"
320,1 2 9 0 - 2 1 - L O T   2 2 3 8 0   &   2 2 3 8 2,SYARIKAT LEE DEVELOPMENT SDN. BHD.,1290,1290/04-2027/0360(A),18 Apr 2022,26 Apr 2027,-,-,-,"1290-21,",SIAP DENGAN: CCC PENUH,1290-21/12-2020/03380(P),12 Dec 2019,11 Dec 2020,"RM 125,000.00",0mps - 130mps,2,0,0,130,92,0,"125,000.00","136,317.00",100.00,SIAP DENGAN: CCC PENUH,"[""3.816974, 103.277055""]",,https://teduh.kpkt.gov.my/project-swasta/1290-21,"1, 25, 0"
321,1 2 9 0 - 2 2 - L O T   8 2 1,SYARIKAT LEE DEVELOPMENT SDN. BHD.,1290,1290/04-2027/0360(A),18 Apr 2022,26 Apr 2027,-,-,-,"1290-22,",SIAP DENGAN: CCC PENUH,1290-22/04-2023/0423(R)-(L),27 Apr 2022,26 Apr 2023,"RM 243,000.00",100mps,1,0,0,100,30,23,"243,000.00","355,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.470620, 103.291990""]",,https://teduh.kpkt.gov.my/project-swasta/1290-22,"2, 25, 0"
322,1 2 9 0 - 2 3 - L O T   2 2 3 8 0   &   2 2 3 8 2,SYARIKAT LEE DEVELOPMENT SDN. BHD.,1290,1290/04-2027/0360(A),18 Apr 2022,26 Apr 2027,-,-,-,"1290-23,",BERJALAN LANCAR,1290-23/06-2025/0646(N)-(L),03 Jun 2023,02 Jun 2025,"RM 438,000.00",125mps - 149mps,2,0,0,125 - 149,84,84,"438,000.00","638,900.00",0.00,BELUM MULA,,,https://teduh.kpkt.gov.my/project-swasta/1290-23,"3, 25, 0"
323,1 2 9 0 - 2 4 - L O T   3 0 6 6,SYARIKAT LEE DEVELOPMENT SDN. BHD.,1290,1290/04-2027/0360(A),18 Apr 2022,26 Apr 2027,-,-,-,"1290-24,",BERJALAN LANCAR,1290-24/06-2025/0647(N)-(L),03 Jun 2023,02 Jun 2025,"RM 288,000.00",93mps - 113mps,1,0,0,93 - 113,23,23,"288,000.00","366,000.00",33.04,BERJALAN LANCAR,,,https://teduh.kpkt.gov.my/project-swasta/1290-24,"4, 25, 0"
324,1 2 9 0 - 3 - T A M A N   K E N C A N A,SYARIKAT LEE DEVELOPMENT SDN. BHD.,1290,1290/04-2027/0360(A),18 Apr 2022,26 Apr 2027,-,-,-,"1290-3,",-,-,-,-,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/1290-3,"8, 24, 0"
325,1 2 9 0 - 4 - L O T   8 5 6,SYARIKAT LEE DEVELOPMENT SDN. BHD.,1290,1290/04-2027/0360(A),18 Apr 2022,26 Apr 2027,-,-,-,"1290-4,",-,1290/87/1993(01),23 Jan 1992,22 Jan 1993,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/1290-4,"9, 24, 0"
326,1 2 9 0 - 5 - T A M A N   P E L I N D O N G,SYARIKAT LEE DEVELOPMENT SDN. BHD.,1290,1290/04-2027/0360(A),18 Apr 2022,26 Apr 2027,-,-,-,"1290-5,",-,1290/1117/1993(08),28 Sep 1992,27 Aug 1993,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/1290-5,"10, 24, 0"
327,1 2 9 0 - 6 - T A M A N   P E L I N D O N G   I I,SYARIKAT LEE DEVELOPMENT SDN. BHD.,1290,1290/04-2027/0360(A),18 Apr 2022,26 Apr 2027,-,-,-,"1290-6,",-,-,-,-,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/1290-6,"11, 24, 0"
328,1 2 9 0 - 7 - T A M A N   S E N T O S A,SYARIKAT LEE DEVELOPMENT SDN. BHD.,1290,1290/04-2027/0360(A),18 Apr 2022,26 Apr 2027,-,-,-,"1290-7,",-,1290/299/1998(03),14 Mar 1997,13 Mar 1998,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/1290-7,"12, 24, 0"
329,1 2 9 0 - 8 - T A M A N   R A S A U   P E R D A N A,SYARIKAT LEE DEVELOPMENT SDN. BHD.,1290,1290/04-2027/0360(A),18 Apr 2022,26 Apr 2027,-,-,-,"1290-8,",-,1290/481/2002(03),27 Mar 2001,26 Mar 2002,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/1290-8,"13, 24, 0"
330,1 2 9 0 - 9 - T A M A N   M E G A H   R I A   F A S A   2,SYARIKAT LEE DEVELOPMENT SDN. BHD.,1290,1290/04-2027/0360(A),18 Apr 2022,26 Apr 2027,-,-,-,"1290-9,",-,1290/733/2001(05),11 May 2000,10 May 2001,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/1290-9,"14, 24, 0"
331,1 3 0 6 - 1 0 - T A M A N   S E M A R A K   2,SYARIKAT MOHD NOOR YUSOF SDN. BHD.,1306,1306-19/10-2017/0848(L),07 Oct 2015,06 Oct 2017,-,-,-,"1306-10,",-,-,-,-,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/1306-10,"9, 25, 0"
332,1 3 0 6 - 1 1 - T A M A N   S E M A R A K   3,SYARIKAT MOHD NOOR YUSOF SDN. BHD.,1306,1306-19/10-2017/0848(L),07 Oct 2015,06 Oct 2017,-,-,-,"1306-11,",-,1306-11/173/2005(01),28 Jan 2004,27 Jan 2005,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/1306-11,"10, 25, 0"
333,"1 3 0 6 - 1 2 - P E R U M A H A N   S R I   M E K A R ,   T A M A N   B I N J A I   T O K   K A P O R   2",SYARIKAT MOHD NOOR YUSOF SDN. BHD.,1306,1306-19/10-2017/0848(L),07 Oct 2015,06 Oct 2017,-,-,-,"1306-12,",-,-,-,-,"RM 70,000.00",0mps,2,0,0,0,109,109,"70,000.00","92,345.00",0.00,-,,,https://teduh.kpkt.gov.my/project-swasta/1306-12,"11, 25, 0"
334,1 3 0 6 - 1 3 - A L A M   P E R D A N A   P A S I R   S E M U T,SYARIKAT MOHD NOOR YUSOF SDN. BHD.,1306,1306-19/10-2017/0848(L),07 Oct 2015,06 Oct 2017,-,-,-,"1306-13,",SIAP DENGAN: CFO PENUH,1306-13/2563/2011(12),28 Dec 2010,27 Dec 2011,"RM 110,000.00",0mps,2,0,0,0,96,96,"110,000.00","144,098.05",0.00,-,,,https://teduh.kpkt.gov.my/project-swasta/1306-13,"12, 25, 0"
335,1 3 0 6 - 1 3 - A L A M   P E R D A N A   P A S I R   S E M U T,SYARIKAT MOHD NOOR YUSOF SDN. BHD.,1306,1306-19/10-2017/0848(L),07 Oct 2015,06 Oct 2017,-,-,-,"1306-13,",SIAP DENGAN: CFO PENUH,1306-13/2563/2011(12),28 Dec 2010,27 Dec 2011,"RM 110,000.00",0mps,2,0,0,0,117,117,"126,000.00","171,922.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/1306-13,"12, 25, 0"
336,1 3 0 6 - 1 4 - A L A M   P E R D A N A   P A S I R   S E M U T   1,SYARIKAT MOHD NOOR YUSOF SDN. BHD.,1306,1306-19/10-2017/0848(L),07 Oct 2015,06 Oct 2017,-,-,-,"1306-14,",-,-,-,-,"RM 120,000.00",0mps,1,0,0,0,26,26,"120,000.00","180,758.00",0.00,-,,,https://teduh.kpkt.gov.my/project-swasta/1306-14,"13, 25, 0"
337,1 3 0 6 - 1 5 - A L A M   P E R D A N A   P A S I R   S E M U T,SYARIKAT MOHD NOOR YUSOF SDN. BHD.,1306,1306-19/10-2017/0848(L),07 Oct 2015,06 Oct 2017,-,-,-,"1306-15,",SIAP DENGAN: CCC PENUH,1306-15/469/2013(02),29 Feb 2012,28 Feb 2013,"RM 145,000.00",0mps,1,0,0,0,114,85,"145,000.01","193,000.01",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/1306-15,"14, 25, 0"
338,1 3 0 6 - 1 5 - A L A M   P E R D A N A   P A S I R   S E M U T,SYARIKAT MOHD NOOR YUSOF SDN. BHD.,1306,1306-19/10-2017/0848(L),07 Oct 2015,06 Oct 2017,-,-,-,"1306-15,",SIAP DENGAN: CCC PENUH,1306-15/469/2013(02),29 Feb 2012,28 Feb 2013,"RM 145,000.00",0mps,1,0,0,0,129,88,"145,000.00","193,000.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/1306-15,"14, 25, 0"
339,1 3 0 6 - 1 6 - A L A M   P E R D A N A   P A S I R   S E M U T,SYARIKAT MOHD NOOR YUSOF SDN. BHD.,1306,1306-19/10-2017/0848(L),07 Oct 2015,06 Oct 2017,-,-,-,"1306-16,",SIAP DENGAN: CFO PENUH,-,-,-,"RM 150,000.00",0mps,2,0,0,0,201,159,"150,000.00","210,321.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/1306-16,"15, 25, 0"
340,1 3 0 6 - 1 7 - A L A M   P E R D A N A   P A S I R   S E M U T,SYARIKAT MOHD NOOR YUSOF SDN. BHD.,1306,1306-19/10-2017/0848(L),07 Oct 2015,06 Oct 2017,-,-,-,"1306-17,",SIAP DENGAN: CCC PENUH,1306-17/11-2014/01132(P),27 Nov 2013,26 Nov 2014,"RM 145,000.00",0mps,1,0,0,0,189,74,"145,000.00","199,268.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/1306-17,"16, 25, 0"
341,1 3 0 6 - 1 8 - A L A M   P E R D A N A   P A S I R   S E M U T,SYARIKAT MOHD NOOR YUSOF SDN. BHD.,1306,1306-19/10-2017/0848(L),07 Oct 2015,06 Oct 2017,-,-,-,"1306-18,",SIAP DENGAN: CCC PENUH,1306-18/03-2016/0258(P),25 Mar 2014,24 Mar 2016,"RM 300,000.00",210mps,2,0,0,210,49,24,"300,000.00","410,659.00",100.00,SIAP DENGAN: CCC PENUH,"[""4.217537, 103.355173""]",,https://teduh.kpkt.gov.my/project-swasta/1306-18,"17, 25, 0"
342,1 3 0 6 - 1 9 - T A M A N   G E L I G A   I N T A N   2,SYARIKAT MOHD NOOR YUSOF SDN. BHD.,1306,1306-19/10-2017/0848(L),07 Oct 2015,06 Oct 2017,-,-,-,"1306-19,",PERMIT TELAH DIBATALKAN,1306-19/10-2017/0848(P),07 Oct 2015,06 Oct 2017,"RM 350,000.00",0mps,2,0,0,0,34,34,"350,000.00","433,860.00",0.00,-,,,https://teduh.kpkt.gov.my/project-swasta/1306-19,"18, 25, 0"
343,1 3 0 6 - 1 9 - T A M A N   G E L I G A   I N T A N   2,SYARIKAT MOHD NOOR YUSOF SDN. BHD.,1306,1306-19/10-2017/0848(L),07 Oct 2015,06 Oct 2017,-,-,-,"1306-19,",PERMIT TELAH DIBATALKAN,1306-19/10-2017/0848(P),07 Oct 2015,06 Oct 2017,"RM 350,000.00",0mps,2,0,0,0,31,31,"351,450.00","484,720.00",0.00,-,,,https://teduh.kpkt.gov.my/project-swasta/1306-19,"18, 25, 0"
344,1 3 0 6 - 5 - T A M A N   M E R P A T I   J A Y A   ( P 5 ),SYARIKAT MOHD NOOR YUSOF SDN. BHD.,1306,1306-19/10-2017/0848(L),07 Oct 2015,06 Oct 2017,-,-,-,"1306-5,",-,1306/3/1985(01),03 Jan 1984,02 Jan 1985,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/1306-5,"5, 25, 0"
345,1 3 0 6 - 7 - T A M A N   C E N D E R A W A S I H   ( P 7 ),SYARIKAT MOHD NOOR YUSOF SDN. BHD.,1306,1306-19/10-2017/0848(L),07 Oct 2015,06 Oct 2017,-,-,-,"1306-7,",-,1306/110/1987(03),04 Mar 1986,03 Mar 1987,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/1306-7,"6, 25, 0"
346,1 3 0 6 - 8 - T A M A N   F I K R I   1 1,SYARIKAT MOHD NOOR YUSOF SDN. BHD.,1306,1306-19/10-2017/0848(L),07 Oct 2015,06 Oct 2017,-,-,-,"1306-8,",-,1306/756/1998(06),25 Jun 1997,24 Jun 1998,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/1306-8,"7, 25, 0"
347,1 3 0 6 - 9 - T A M A N   S E M A R A K   B I N J A I,SYARIKAT MOHD NOOR YUSOF SDN. BHD.,1306,1306-19/10-2017/0848(L),07 Oct 2015,06 Oct 2017,-,-,-,"1306-9,",-,1306-9/540/2004(04),11 Apr 2003,10 Apr 2004,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/1306-9,"8, 25, 0"
348,1 3 4 0 - 1 - T A M A N   W I R A,SALIENT DEVELOPMENT SDN. BHD.,1340,1340/10-2027/1393(A),27 Oct 2022,26 Oct 2027,-,salientdevt@gmail.com,-,"1340-1,",-,1340/1192/1992(11),19 Nov 1991,18 Nov 1992,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/1340-1,"19, 25, 0"
349,1 3 4 0 - 1 0 - T A M A N   W I R A,SALIENT DEVELOPMENT SDN. BHD.,1340,1340/10-2027/1393(A),27 Oct 2022,26 Oct 2027,-,salientdevt@gmail.com,-,"1340-10,",-,1340/784/1987(11),18 Nov 1986,17 Nov 1987,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/1340-10,"3, 26, 0"
350,1 3 4 0 - 1 1 - T A M A N   R A M B A I   R I A,SALIENT DEVELOPMENT SDN. BHD.,1340,1340/10-2027/1393(A),27 Oct 2022,26 Oct 2027,-,salientdevt@gmail.com,-,"1340-11,",-,1340/407/2000(04),16 Apr 1999,15 Apr 2000,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/1340-11,"4, 26, 0"
351,1 3 4 0 - 1 2 - T A M A N   M E R A K,SALIENT DEVELOPMENT SDN. BHD.,1340,1340/10-2027/1393(A),27 Oct 2022,26 Oct 2027,-,salientdevt@gmail.com,-,"1340-12,",-,1340-12/1236/2003(07),12 Jul 2002,11 Jul 2003,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/1340-12,"5, 26, 0"
352,1 3 4 0 - 1 3 - T A M A N   A R A   P E R M A I,SALIENT DEVELOPMENT SDN. BHD.,1340,1340/10-2027/1393(A),27 Oct 2022,26 Oct 2027,-,salientdevt@gmail.com,-,"1340-13,",-,1340-13/856/2005(01),10 May 2004,23 Jan 2005,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/1340-13,"6, 26, 0"
353,1 3 4 0 - 1 4 - T A M A N   A R A   P E R M A I,SALIENT DEVELOPMENT SDN. BHD.,1340,1340/10-2027/1393(A),27 Oct 2022,26 Oct 2027,-,salientdevt@gmail.com,-,"1340-14,",SIAP DENGAN: CFO PENUH,1340-14/1359/2008(06),29 Jun 2007,28 Jun 2008,"RM 96,000.00",0mps,1,0,0,0,17,17,"96,000.00","142,750.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/1340-14,"7, 26, 0"
354,1 3 4 0 - 1 4 - T A M A N   A R A   P E R M A I,SALIENT DEVELOPMENT SDN. BHD.,1340,1340/10-2027/1393(A),27 Oct 2022,26 Oct 2027,-,salientdevt@gmail.com,-,"1340-14,",SIAP DENGAN: CFO PENUH,1340-14/1359/2008(06),29 Jun 2007,28 Jun 2008,"RM 96,000.00",0mps,2,0,0,0,33,33,"180,000.00","206,250.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/1340-14,"7, 26, 0"
355,1 3 4 0 - 1 4 - T A M A N   A R A   P E R M A I,SALIENT DEVELOPMENT SDN. BHD.,1340,1340/10-2027/1393(A),27 Oct 2022,26 Oct 2027,-,salientdevt@gmail.com,-,"1340-14,",SIAP DENGAN: CFO PENUH,1340-14/1359/2008(06),29 Jun 2007,28 Jun 2008,"RM 96,000.00",0mps,2,0,0,0,6,6,"458,250.00","535,250.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/1340-14,"7, 26, 0"
356,1 3 4 0 - 1 5 - T A M A N   W I R A,SALIENT DEVELOPMENT SDN. BHD.,1340,1340/10-2027/1393(A),27 Oct 2022,26 Oct 2027,-,salientdevt@gmail.com,-,"1340-15,",-,-,-,-,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/1340-15,"8, 26, 0"
357,1 3 4 0 - 1 6 - T A M A N   S E N T O S A     2,SALIENT DEVELOPMENT SDN. BHD.,1340,1340/10-2027/1393(A),27 Oct 2022,26 Oct 2027,-,salientdevt@gmail.com,-,"1340-16,",SIAP DENGAN: CFO PENUH,1340-16/06-2018/01623(P),15 Jun 2017,14 Jun 2018,"RM 88,000.00",0mps - 197mps,1,0,0,0,14,0,"133,000.00","162,500.00",100.00,SIAP DENGAN: CFO PENUH,"[""2.278509, 102.534581""]",,https://teduh.kpkt.gov.my/project-swasta/1340-16,"9, 26, 0"
358,1 3 4 0 - 1 6 - T A M A N   S E N T O S A     2,SALIENT DEVELOPMENT SDN. BHD.,1340,1340/10-2027/1393(A),27 Oct 2022,26 Oct 2027,-,salientdevt@gmail.com,-,"1340-16,",SIAP DENGAN: CFO PENUH,1340-16/06-2018/01623(P),15 Jun 2017,14 Jun 2018,"RM 88,000.00",0mps - 197mps,1,0,0,0,7,0,"88,000.00","137,500.00",100.00,SIAP DENGAN: CFO PENUH,"[""2.278509, 102.534581""]",,https://teduh.kpkt.gov.my/project-swasta/1340-16,"9, 26, 0"
359,1 3 4 0 - 1 6 - T A M A N   S E N T O S A     2,SALIENT DEVELOPMENT SDN. BHD.,1340,1340/10-2027/1393(A),27 Oct 2022,26 Oct 2027,-,salientdevt@gmail.com,-,"1340-16,",SIAP DENGAN: CFO PENUH,1340-16/06-2018/01623(P),15 Jun 2017,14 Jun 2018,"RM 88,000.00",0mps - 197mps,1,0,0,0,4,1,"500,000.00","544,000.00",100.00,SIAP DENGAN: CFO PENUH,"[""2.278509, 102.534581""]",,https://teduh.kpkt.gov.my/project-swasta/1340-16,"9, 26, 0"
360,1 3 4 0 - 1 6 - T A M A N   S E N T O S A     2,SALIENT DEVELOPMENT SDN. BHD.,1340,1340/10-2027/1393(A),27 Oct 2022,26 Oct 2027,-,salientdevt@gmail.com,-,"1340-16,",SIAP DENGAN: CFO PENUH,1340-16/06-2018/01623(P),15 Jun 2017,14 Jun 2018,"RM 88,000.00",0mps - 197mps,2,0,0,0,24,0,"155,000.00","227,250.00",100.00,SIAP DENGAN: CFO PENUH,"[""2.278509, 102.534581""]",,https://teduh.kpkt.gov.my/project-swasta/1340-16,"9, 26, 0"
361,1 3 4 0 - 1 6 - T A M A N   S E N T O S A     2,SALIENT DEVELOPMENT SDN. BHD.,1340,1340/10-2027/1393(A),27 Oct 2022,26 Oct 2027,-,salientdevt@gmail.com,-,"1340-16,",SIAP DENGAN: CFO PENUH,1340-16/06-2018/01623(P),15 Jun 2017,14 Jun 2018,"RM 88,000.00",0mps - 197mps,1,0,0,197,4,0,"272,000.00","305,750.00",100.00,SIAP DENGAN: CFO PENUH,"[""2.278509, 102.534581""]",,https://teduh.kpkt.gov.my/project-swasta/1340-16,"9, 26, 0"
362,1 3 4 0 - 1 6 - T A M A N   S E N T O S A     2,SALIENT DEVELOPMENT SDN. BHD.,1340,1340/10-2027/1393(A),27 Oct 2022,26 Oct 2027,-,salientdevt@gmail.com,-,"1340-16,",SIAP DENGAN: CFO PENUH,1340-16/06-2018/01623(P),15 Jun 2017,14 Jun 2018,"RM 88,000.00",0mps - 197mps,1,0,0,0,6,0,"272,000.00","305,750.00",100.00,SIAP DENGAN: CFO PENUH,"[""2.278509, 102.534581""]",,https://teduh.kpkt.gov.my/project-swasta/1340-16,"9, 26, 0"
363,1 3 4 0 - 1 6 - T A M A N   S E N T O S A     2,SALIENT DEVELOPMENT SDN. BHD.,1340,1340/10-2027/1393(A),27 Oct 2022,26 Oct 2027,-,salientdevt@gmail.com,-,"1340-16,",SIAP DENGAN: CFO PENUH,1340-16/06-2018/01623(P),15 Jun 2017,14 Jun 2018,"RM 88,000.00",0mps - 197mps,1,0,0,0,16,0,"94,750.00","154,750.00",100.00,SIAP DENGAN: CFO PENUH,"[""2.278509, 102.534581""]",,https://teduh.kpkt.gov.my/project-swasta/1340-16,"9, 26, 0"
364,1 3 4 0 - 1 7 - T A M A N   T A N J U N G   M I N Y A K   J A Y A,SALIENT DEVELOPMENT SDN. BHD.,1340,1340/10-2027/1393(A),27 Oct 2022,26 Oct 2027,-,salientdevt@gmail.com,-,"1340-17,",-,1340-17/452/2007(03),09 Mar 2006,08 Mar 2007,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/1340-17,"10, 26, 0"
365,1 3 4 0 - 1 8 - T A M A N   M E R A K,SALIENT DEVELOPMENT SDN. BHD.,1340,1340/10-2027/1393(A),27 Oct 2022,26 Oct 2027,-,salientdevt@gmail.com,-,"1340-18,",SIAP DENGAN: CFO PENUH,1340-18/1684/2009(08),29 Aug 2008,28 Aug 2009,"RM 129,500.00",0mps,1,0,0,0,30,30,"129,500.00","236,400.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/1340-18,"11, 26, 0"
366,1 3 4 0 - 1 8 - T A M A N   M E R A K,SALIENT DEVELOPMENT SDN. BHD.,1340,1340/10-2027/1393(A),27 Oct 2022,26 Oct 2027,-,salientdevt@gmail.com,-,"1340-18,",SIAP DENGAN: CFO PENUH,1340-18/1684/2009(08),29 Aug 2008,28 Aug 2009,"RM 129,500.00",0mps,1,0,0,0,2,2,"228,000.00","229,200.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/1340-18,"11, 26, 0"
367,1 3 4 0 - 1 9 - T A M A N   L I M B O N G A N   P E R M A I,SALIENT DEVELOPMENT SDN. BHD.,1340,1340/10-2027/1393(A),27 Oct 2022,26 Oct 2027,-,salientdevt@gmail.com,-,"1340-19,",SIAP DENGAN: CCC PENUH,1340-19/2048/2011(10),22 Oct 2010,21 Oct 2011,"RM 125,000.00",0mps,1,0,0,0,41,41,"125,000.00","184,700.00",95.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/1340-19,"12, 26, 0"
368,1 3 4 0 - 2 - L O T   5 0 2 9,SALIENT DEVELOPMENT SDN. BHD.,1340,1340/10-2027/1393(A),27 Oct 2022,26 Oct 2027,-,salientdevt@gmail.com,-,"1340-2,",-,1340/622/1990(10),13 Oct 1989,12 Oct 1990,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/1340-2,"20, 25, 0"
369,1 3 4 0 - 2 0 - T A M A N   R A M B A I   P E R M A I,SALIENT DEVELOPMENT SDN. BHD.,1340,1340/10-2027/1393(A),27 Oct 2022,26 Oct 2027,-,salientdevt@gmail.com,-,"1340-20,",SIAP DENGAN: CCC PENUH,1340-20/1893/2012(09),21 Sep 2011,20 Sep 2012,"RM 168,000.00",0mps,2,0,0,0,6,1,"288,000.00","339,000.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/1340-20,"13, 26, 0"
370,1 3 4 0 - 2 0 - T A M A N   R A M B A I   P E R M A I,SALIENT DEVELOPMENT SDN. BHD.,1340,1340/10-2027/1393(A),27 Oct 2022,26 Oct 2027,-,salientdevt@gmail.com,-,"1340-20,",SIAP DENGAN: CCC PENUH,1340-20/1893/2012(09),21 Sep 2011,20 Sep 2012,"RM 168,000.00",0mps,2,0,0,0,2,2,"399,000.00","522,300.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/1340-20,"13, 26, 0"
371,1 3 4 0 - 2 0 - T A M A N   R A M B A I   P E R M A I,SALIENT DEVELOPMENT SDN. BHD.,1340,1340/10-2027/1393(A),27 Oct 2022,26 Oct 2027,-,salientdevt@gmail.com,-,"1340-20,",SIAP DENGAN: CCC PENUH,1340-20/1893/2012(09),21 Sep 2011,20 Sep 2012,"RM 168,000.00",0mps,1,0,0,0,21,1,"168,000.00","241,000.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/1340-20,"13, 26, 0"
372,1 3 4 0 - 2 1 - T A M A N   T U N   R A Z A K,SALIENT DEVELOPMENT SDN. BHD.,1340,1340/10-2027/1393(A),27 Oct 2022,26 Oct 2027,-,salientdevt@gmail.com,-,"1340-21,",SIAP DENGAN: CCC PENUH,1340-21/10-2021/03105(P),13 Oct 2020,12 Oct 2021,"RM 365,000.00",0mps - 218mps,1,0,0,0,26,25,"365,000.00","448,985.00",100.00,SIAP DENGAN: CCC PENUH,"[""3.166633, 101.764455""]",,https://teduh.kpkt.gov.my/project-swasta/1340-21,"14, 26, 0"
